,Gene,Metabolite,Direction
19098,Solyc10g085320.2,pmf0473,-
19106,Solyc11g013130.2,pmf0473,-
19108,Solyc11g027880.2,pmf0473,-
19109,Solyc11g042440.1,pmf0473,-
19110,Solyc11g044230.2,pmf0473,-
19111,Solyc11g045030.2,pmf0473,-
19112,Solyc11g065080.2,pmf0473,-
19116,Solyc11g068490.1,pmf0473,-
19117,Solyc11g069010.2,pmf0473,-
19118,Solyc11g069810.2,pmf0473,-
19119,Solyc11g070170.2,pmf0473,-
19120,Solyc11g073050.2,pmf0473,-
19121,Solyc12g005050.2,pmf0473,-
19122,Solyc12g009180.2,pmf0473,-
19125,Solyc12g014600.2,pmf0473,-
19131,Solyc12g036250.2,pmf0473,-
19134,Solyc12g044380.2,pmf0473,-
19135,Solyc12g049370.2,pmf0473,-
19136,Solyc12g049390.2,pmf0473,-
19137,Solyc12g056220.2,pmf0473,-
19138,Solyc12g094500.2,pmf0473,-
19139,Solyc12g096760.2,pmf0473,-
19140,Solyc12g098370.2,pmf0473,-
19496,Solyc00g072100.3,pme0199,-
19497,Solyc00g127870.3,pme0199,-
19498,Solyc01g005550.3,pme0199,-
19499,Solyc01g005570.3,pme0199,-
19500,Solyc01g005980.3,pme0199,-
19501,Solyc01g006260.3,pme0199,-
19502,Solyc01g006740.3,pme0199,-
19503,Solyc01g007130.3,pme0199,-
19504,Solyc01g008020.3,pme0199,-
19505,Solyc01g008550.4,pme0199,-
19506,Solyc01g010540.3,pme0199,-
19507,Solyc01g020440.3,pme0199,-
19508,Solyc01g056790.3,pme0199,-
19509,Solyc01g056810.3,pme0199,-
19510,Solyc01g058530.3,pme0199,-
19511,Solyc01g059860.3,pme0199,-
19512,Solyc01g065680.2,pme0199,-
19513,Solyc01g065710.3,pme0199,-
19514,Solyc01g068530.3,pme0199,-
19515,Solyc01g080530.3,pme0199,-
19516,Solyc01g081570.3,pme0199,-
19517,Solyc01g087060.3,pme0199,-
19518,Solyc01g087080.3,pme0199,-
19519,Solyc01g087610.3,pme0199,-
19520,Solyc01g087870.3,pme0199,-
19521,Solyc01g088450.2,pme0199,-
19522,Solyc01g090240.3,pme0199,-
19523,Solyc01g090270.3,pme0199,-
19524,Solyc01g094560.3,pme0199,-
19525,Solyc01g095300.3,pme0199,-
19527,Solyc01g097870.3,pme0199,-
19528,Solyc01g101150.2,pme0199,-
19529,Solyc01g103370.3,pme0199,-
19530,Solyc01g103930.3,pme0199,-
19531,Solyc01g105700.3,pme0199,-
19532,Solyc01g106350.3,pme0199,-
19533,Solyc01g106570.3,pme0199,-
19534,Solyc01g106810.3,pme0199,-
19535,Solyc01g110530.3,pme0199,-
19536,Solyc01g111600.3,pme0199,-
19537,Solyc02g022930.3,pme0199,-
19538,Solyc02g023950.3,pme0199,-
19539,Solyc02g032380.2,pme0199,-
19540,Solyc02g065770.3,pme0199,-
19541,Solyc02g068230.3,pme0199,-
19542,Solyc02g070260.3,pme0199,-
19543,Solyc02g070310.3,pme0199,-
19544,Solyc02g071240.3,pme0199,-
19545,Solyc02g071880.3,pme0199,-
19546,Solyc02g077310.3,pme0199,-
19547,Solyc02g077950.2,pme0199,-
19548,Solyc02g078670.3,pme0199,-
19549,Solyc02g078780.3,pme0199,-
19550,Solyc02g079190.3,pme0199,-
19551,Solyc02g081950.3,pme0199,-
19552,Solyc02g083310.3,pme0199,-
19553,Solyc02g083670.3,pme0199,-
19554,Solyc02g083760.3,pme0199,-
19555,Solyc02g083990.3,pme0199,-
19556,Solyc02g084030.3,pme0199,-
19557,Solyc02g084770.3,pme0199,-
19558,Solyc02g085340.1,pme0199,-
19559,Solyc02g086240.3,pme0199,-
19560,Solyc02g086250.3,pme0199,-
19561,Solyc02g087040.1,pme0199,-
19562,Solyc02g087050.2,pme0199,-
19563,Solyc02g089230.3,pme0199,-
19564,Solyc02g089550.3,pme0199,-
19565,Solyc02g089980.3,pme0199,-
19566,Solyc02g091860.3,pme0199,-
19567,Solyc02g091940.3,pme0199,-
19568,Solyc02g092940.3,pme0199,-
19569,Solyc02g093100.3,pme0199,-
19570,Solyc02g093440.3,pme0199,-
19571,Solyc02g093450.3,pme0199,-
19572,Solyc02g094320.3,pme0199,-
19573,Solyc02g094390.3,pme0199,-
19574,Solyc02g094445.1,pme0199,-
19575,Solyc03g005680.3,pme0199,-
19577,Solyc03g007180.1,pme0199,-
19578,Solyc03g025560.3,pme0199,-
19579,Solyc03g031680.3,pme0199,-
19580,Solyc03g033370.3,pme0199,-
19581,Solyc03g044380.3,pme0199,-
19582,Solyc03g044510.3,pme0199,-
19583,Solyc03g044720.2,pme0199,-
19584,Solyc03g062900.3,pme0199,-
19585,Solyc03g063680.2,pme0199,-
19586,Solyc03g081260.3,pme0199,-
19587,Solyc03g082870.3,pme0199,-
19588,Solyc03g083520.3,pme0199,-
19589,Solyc03g083560.1,pme0199,-
19590,Solyc03g095240.3,pme0199,-
19591,Solyc03g111380.3,pme0199,-
19592,Solyc03g111770.3,pme0199,-
19593,Solyc03g112140.3,pme0199,-
19594,Solyc03g112960.1,pme0199,-
19595,Solyc03g113790.3,pme0199,-
19596,Solyc03g113860.2,pme0199,-
19598,Solyc03g114120.3,pme0199,-
19599,Solyc03g114390.1,pme0199,-
19600,Solyc03g114970.3,pme0199,-
19601,Solyc03g115320.2,pme0199,-
19602,Solyc03g115330.2,pme0199,-
19603,Solyc03g115470.3,pme0199,-
19604,Solyc03g116020.3,pme0199,-
19606,Solyc03g117090.3,pme0199,-
19607,Solyc03g117100.3,pme0199,-
19608,Solyc03g117300.3,pme0199,-
19609,Solyc03g117360.3,pme0199,-
19610,Solyc03g118070.3,pme0199,-
19611,Solyc03g118840.3,pme0199,-
19612,Solyc03g120500.3,pme0199,-
19613,Solyc03g120530.3,pme0199,-
19614,Solyc03g121070.3,pme0199,-
19615,Solyc03g121800.3,pme0199,-
19616,Solyc03g122260.3,pme0199,-
19617,Solyc03g123830.3,pme0199,-
19618,Solyc04g005510.3,pme0199,-
19619,Solyc04g005570.3,pme0199,-
19620,Solyc04g005900.3,pme0199,-
19621,Solyc04g007340.3,pme0199,-
19622,Solyc04g007710.3,pme0199,-
19623,Solyc04g007950.3,pme0199,-
19624,Solyc04g008200.3,pme0199,-
19625,Solyc04g008690.3,pme0199,-
19626,Solyc04g009550.3,pme0199,-
19627,Solyc04g009700.3,pme0199,-
19628,Solyc04g015740.3,pme0199,-
19629,Solyc04g016160.3,pme0199,-
19630,Solyc04g040000.2,pme0199,-
19631,Solyc04g045560.3,pme0199,-
19632,Solyc04g050480.3,pme0199,-
19633,Solyc04g055160.3,pme0199,-
19634,Solyc04g056640.1,pme0199,-
19635,Solyc04g071560.3,pme0199,-
19636,Solyc04g071970.3,pme0199,-
19637,Solyc04g072200.2,pme0199,-
19639,Solyc04g072630.3,pme0199,-
19640,Solyc04g074510.3,pme0199,-
19641,Solyc04g079310.3,pme0199,-
19642,Solyc04g079710.3,pme0199,-
19643,Solyc04g080570.3,pme0199,-
19644,Solyc04g080670.3,pme0199,-
19645,Solyc04g080730.3,pme0199,-
19646,Solyc04g081160.3,pme0199,-
19647,Solyc04g081260.3,pme0199,-
19648,Solyc04g083160.2,pme0199,-
19649,Solyc05g005770.3,pme0199,-
19650,Solyc05g006550.3,pme0199,-
19651,Solyc05g007050.3,pme0199,-
19652,Solyc05g007560.3,pme0199,-
19653,Solyc05g008900.3,pme0199,-
19654,Solyc05g010400.3,pme0199,-
19655,Solyc05g011820.2,pme0199,-
19656,Solyc05g012160.3,pme0199,-
19657,Solyc05g012580.1,pme0199,-
19659,Solyc05g013130.3,pme0199,-
19660,Solyc05g013253.1,pme0199,-
19661,Solyc05g013730.3,pme0199,-
19662,Solyc05g014652.1,pme0199,-
19663,Solyc05g023760.3,pme0199,-
19664,Solyc05g032620.1,pme0199,-
19665,Solyc05g044480.3,pme0199,-
19666,Solyc05g046330.3,pme0199,-
19667,Solyc05g047700.2,pme0199,-
19668,Solyc05g050900.3,pme0199,-
19670,Solyc05g051690.3,pme0199,-
19671,Solyc05g051780.3,pme0199,-
19672,Solyc05g052800.3,pme0199,-
19673,Solyc05g052840.1,pme0199,-
19674,Solyc05g052940.3,pme0199,-
19675,Solyc05g053240.3,pme0199,-
19676,Solyc05g053870.3,pme0199,-
19677,Solyc05g053930.3,pme0199,-
19678,Solyc05g054400.3,pme0199,-
19679,Solyc05g055530.3,pme0199,-
19680,Solyc05g056055.1,pme0199,-
19681,Solyc06g005790.3,pme0199,-
19682,Solyc06g008710.2,pme0199,-
19683,Solyc06g009330.3,pme0199,-
19684,Solyc06g011450.2,pme0199,-
19685,Solyc06g036550.1,pme0199,-
19687,Solyc06g048970.3,pme0199,-
19688,Solyc06g049030.3,pme0199,-
19689,Solyc06g050510.3,pme0199,-
19690,Solyc06g051130.1,pme0199,-
19691,Solyc06g051190.2,pme0199,-
19692,Solyc06g051460.3,pme0199,-
19693,Solyc06g053660.3,pme0199,-
19694,Solyc06g054010.3,pme0199,-
19695,Solyc06g054145.1,pme0199,-
19696,Solyc06g060535.1,pme0199,-
19697,Solyc06g060740.2,pme0199,-
19698,Solyc06g062320.2,pme0199,-
19699,Solyc06g062500.3,pme0199,-
19700,Solyc06g062760.3,pme0199,-
19701,Solyc06g063170.3,pme0199,-
19702,Solyc06g065210.4,pme0199,-
19703,Solyc06g065440.1,pme0199,-
19704,Solyc06g066030.3,pme0199,-
19705,Solyc06g068380.3,pme0199,-
19706,Solyc06g068780.3,pme0199,-
19707,Solyc06g072160.3,pme0199,-
19708,Solyc06g072690.2,pme0199,-
19709,Solyc06g073120.3,pme0199,-
19710,Solyc06g073210.3,pme0199,-
19711,Solyc06g074190.3,pme0199,-
19712,Solyc06g075000.3,pme0199,-
19713,Solyc06g075010.3,pme0199,-
19714,Solyc06g075180.1,pme0199,-
19715,Solyc06g076680.3,pme0199,-
19716,Solyc06g076820.1,pme0199,-
19717,Solyc06g082670.3,pme0199,-
19718,Solyc06g082870.3,pme0199,-
19719,Solyc06g083090.3,pme0199,-
19720,Solyc06g083170.3,pme0199,-
19721,Solyc06g084400.3,pme0199,-
19722,Solyc06g084621.1,pme0199,-
19723,Solyc07g005010.3,pme0199,-
19724,Solyc07g005180.3,pme0199,-
19726,Solyc07g005700.3,pme0199,-
19728,Solyc07g006330.2,pme0199,-
19729,Solyc07g006640.3,pme0199,-
19730,Solyc07g006960.3,pme0199,-
19731,Solyc07g009460.3,pme0199,-
19732,Solyc07g016170.3,pme0199,-
19733,Solyc07g017580.1,pme0199,-
19734,Solyc07g021610.1,pme0199,-
19735,Solyc07g025370.3,pme0199,-
19736,Solyc07g026640.2,pme0199,-
19737,Solyc07g041070.3,pme0199,-
19738,Solyc07g041080.3,pme0199,-
19739,Solyc07g041280.3,pme0199,-
19740,Solyc07g042150.3,pme0199,-
19741,Solyc07g047830.3,pme0199,-
19742,Solyc07g049165.1,pme0199,-
19743,Solyc07g053690.3,pme0199,-
19744,Solyc07g053720.3,pme0199,-
19745,Solyc07g053970.3,pme0199,-
19746,Solyc07g054850.3,pme0199,-
19747,Solyc07g055160.3,pme0199,-
19751,Solyc07g062300.3,pme0199,-
19752,Solyc07g063460.2,pme0199,-
19754,Solyc07g065690.3,pme0199,-
19755,Solyc07g065700.3,pme0199,-
19756,Solyc07g065710.3,pme0199,-
19757,Solyc07g066190.2,pme0199,-
19758,Solyc07g066270.3,pme0199,-
19759,Solyc08g006040.3,pme0199,-
19760,Solyc08g006890.3,pme0199,-
19761,Solyc08g007000.3,pme0199,-
19763,Solyc08g013750.3,pme0199,-
19764,Solyc08g013770.3,pme0199,-
19765,Solyc08g014380.2,pme0199,-
19766,Solyc08g014600.3,pme0199,-
19767,Solyc08g016050.3,pme0199,-
19768,Solyc08g041710.3,pme0199,-
19769,Solyc08g041770.3,pme0199,-
19770,Solyc08g059800.3,pme0199,-
19771,Solyc08g061220.3,pme0199,-
19772,Solyc08g061635.1,pme0199,-
19773,Solyc08g061850.3,pme0199,-
19774,Solyc08g061970.3,pme0199,-
19775,Solyc08g062380.1,pme0199,-
19776,Solyc08g062383.1,pme0199,-
19777,Solyc08g065150.1,pme0199,-
19778,Solyc08g066330.2,pme0199,-
19779,Solyc08g066600.3,pme0199,-
19780,Solyc08g067050.3,pme0199,-
19781,Solyc08g067580.2,pme0199,-
19782,Solyc08g075910.1,pme0199,-
19783,Solyc08g076520.3,pme0199,-
19784,Solyc08g077350.3,pme0199,-
19785,Solyc08g077720.3,pme0199,-
19786,Solyc08g077770.3,pme0199,-
19787,Solyc08g077970.2,pme0199,-
19788,Solyc08g078300.3,pme0199,-
19789,Solyc08g078800.1,pme0199,-
19790,Solyc08g078845.1,pme0199,-
19791,Solyc08g079545.1,pme0199,-
19792,Solyc08g079730.1,pme0199,-
19793,Solyc08g081150.3,pme0199,-
19794,Solyc08g082060.3,pme0199,-
19795,Solyc08g082710.3,pme0199,-
19796,Solyc09g007280.3,pme0199,-
19797,Solyc09g007550.3,pme0199,-
19798,Solyc09g008240.3,pme0199,-
19799,Solyc09g009640.3,pme0199,-
19800,Solyc09g010100.3,pme0199,-
19801,Solyc09g010660.3,pme0199,-
19802,Solyc09g010690.3,pme0199,-
19803,Solyc09g011170.3,pme0199,-
19804,Solyc09g011230.3,pme0199,-
19805,Solyc09g014170.3,pme0199,-
19806,Solyc09g018030.3,pme0199,-
19807,Solyc09g018490.3,pme0199,-
19808,Solyc09g018510.3,pme0199,-
19809,Solyc09g018750.3,pme0199,-
19810,Solyc09g030450.3,pme0199,-
19811,Solyc09g047930.1,pme0199,-
19812,Solyc09g055910.3,pme0199,-
19813,Solyc09g060090.3,pme0199,-
19814,Solyc09g064270.3,pme0199,-
19815,Solyc09g065200.3,pme0199,-
19816,Solyc09g065810.3,pme0199,-
19817,Solyc09g065940.3,pme0199,-
19818,Solyc09g066440.3,pme0199,-
19819,Solyc09g072620.3,pme0199,-
19820,Solyc09g072980.2,pme0199,-
19821,Solyc09g075160.3,pme0199,-
19822,Solyc09g082780.3,pme0199,-
19823,Solyc09g090050.3,pme0199,-
19824,Solyc09g090830.3,pme0199,-
19825,Solyc09g091230.3,pme0199,-
19826,Solyc09g098095.1,pme0199,-
19827,Solyc10g005640.3,pme0199,-
19828,Solyc10g005790.3,pme0199,-
19829,Solyc10g006760.3,pme0199,-
19830,Solyc10g007060.3,pme0199,-
19831,Solyc10g007720.3,pme0199,-
19832,Solyc10g008100.3,pme0199,-
19833,Solyc10g008460.3,pme0199,-
19834,Solyc10g009090.3,pme0199,-
19835,Solyc10g009400.3,pme0199,-
19836,Solyc10g018350.2,pme0199,-
19837,Solyc10g045350.2,pme0199,-
19838,Solyc10g045457.1,pme0199,-
19839,Solyc10g046770.2,pme0199,-
19840,Solyc10g047320.2,pme0199,-
19841,Solyc10g047360.2,pme0199,-
19842,Solyc10g050850.2,pme0199,-
19843,Solyc10g051350.2,pme0199,-
19844,Solyc10g074710.2,pme0199,-
19845,Solyc10g078960.2,pme0199,-
19846,Solyc10g080390.2,pme0199,-
19847,Solyc10g080590.2,pme0199,-
19848,Solyc10g081110.2,pme0199,-
19849,Solyc10g081160.2,pme0199,-
19851,Solyc10g081910.2,pme0199,-
19852,Solyc10g083165.1,pme0199,-
19853,Solyc10g083180.2,pme0199,-
19854,Solyc10g083190.2,pme0199,-
19855,Solyc10g083740.2,pme0199,-
19856,Solyc10g084250.1,pme0199,-
19857,Solyc10g084680.1,pme0199,-
19858,Solyc10g084770.2,pme0199,-
19859,Solyc10g084970.2,pme0199,-
19861,Solyc10g085320.2,pme0199,-
19862,Solyc10g086020.2,pme0199,-
19863,Solyc10g086060.2,pme0199,-
19864,Solyc10g086480.2,pme0199,-
19865,Solyc11g005770.2,pme0199,-
19866,Solyc11g006080.2,pme0199,-
19867,Solyc11g007640.1,pme0199,-
19868,Solyc11g009090.2,pme0199,-
19869,Solyc11g010690.2,pme0199,-
19870,Solyc11g011010.1,pme0199,-
19872,Solyc11g012270.2,pme0199,-
19873,Solyc11g018610.2,pme0199,-
19874,Solyc11g018680.1,pme0199,-
19875,Solyc11g027880.2,pme0199,-
19876,Solyc11g032090.2,pme0199,-
19877,Solyc11g042440.1,pme0199,-
19878,Solyc11g044470.2,pme0199,-
19879,Solyc11g044800.2,pme0199,-
19880,Solyc11g045030.2,pme0199,-
19881,Solyc11g062290.2,pme0199,-
19882,Solyc11g062390.2,pme0199,-
19883,Solyc11g065080.2,pme0199,-
19884,Solyc11g065210.3,pme0199,-
19885,Solyc11g066020.2,pme0199,-
19886,Solyc11g066320.2,pme0199,-
19887,Solyc11g066770.2,pme0199,-
19889,Solyc11g068420.2,pme0199,-
19890,Solyc11g069010.2,pme0199,-
19891,Solyc11g069460.2,pme0199,-
19892,Solyc11g069600.2,pme0199,-
19893,Solyc11g069710.2,pme0199,-
19894,Solyc11g070170.2,pme0199,-
19895,Solyc11g071230.2,pme0199,-
19896,Solyc11g071995.1,pme0199,-
19897,Solyc11g072180.2,pme0199,-
19898,Solyc11g072530.2,pme0199,-
19899,Solyc11g073050.2,pme0199,-
19900,Solyc12g005050.2,pme0199,-
19901,Solyc12g006660.2,pme0199,-
19902,Solyc12g007230.2,pme0199,-
19903,Solyc12g009790.2,pme0199,-
19904,Solyc12g014020.2,pme0199,-
19905,Solyc12g014410.2,pme0199,-
19906,Solyc12g014440.2,pme0199,-
19907,Solyc12g014610.2,pme0199,-
19908,Solyc12g036250.2,pme0199,-
19909,Solyc12g039120.2,pme0199,-
19910,Solyc12g040460.2,pme0199,-
19911,Solyc12g042250.2,pme0199,-
19912,Solyc12g049370.2,pme0199,-
19913,Solyc12g049390.2,pme0199,-
19914,Solyc12g056220.2,pme0199,-
19915,Solyc12g056770.2,pme0199,-
19916,Solyc12g087890.2,pme0199,-
19917,Solyc12g095760.2,pme0199,-
19918,Solyc12g096540.2,pme0199,-
19919,Solyc12g096760.2,pme0199,-
19920,Solyc12g098370.2,pme0199,-
19921,Solyc12g098640.2,pme0199,-
19922,Solyc12g098950.2,pme0199,-
19923,Solyc12g099560.2,pme0199,-
19924,Solyc12g099830.2,pme0199,-
19925,Solyc12g100140.2,pme0199,-
19926,Solyc00g072100.3,pmf0484,-
19928,Solyc01g005980.3,pmf0484,-
19929,Solyc01g006260.3,pmf0484,-
19935,Solyc01g065710.3,pmf0484,-
19938,Solyc01g073710.2,pmf0484,-
19940,Solyc01g087080.3,pmf0484,-
19950,Solyc01g100020.3,pmf0484,-
19955,Solyc01g104685.1,pmf0484,-
19962,Solyc02g022930.3,pmf0484,-
19973,Solyc02g077310.3,pmf0484,-
19979,Solyc02g085245.1,pmf0484,-
19980,Solyc02g086370.3,pmf0484,-
19981,Solyc02g087000.3,pmf0484,-
19982,Solyc02g087050.2,pmf0484,-
19991,Solyc02g089980.3,pmf0484,-
19993,Solyc02g094320.3,pmf0484,-
19995,Solyc02g094570.3,pmf0484,-
20000,Solyc03g026150.3,pmf0484,-
20004,Solyc03g058340.3,pmf0484,-
20005,Solyc03g063680.2,pmf0484,-
20010,Solyc03g097640.3,pmf0484,-
20016,Solyc03g112960.1,pmf0484,-
20017,Solyc03g112990.1,pmf0484,-
20020,Solyc03g114970.3,pmf0484,-
20023,Solyc03g117760.3,pmf0484,-
20027,Solyc03g119510.3,pmf0484,-
20028,Solyc03g123830.3,pmf0484,-
20029,Solyc04g005510.3,pmf0484,-
20030,Solyc04g005570.3,pmf0484,-
20031,Solyc04g007340.3,pmf0484,-
20032,Solyc04g009550.3,pmf0484,-
20033,Solyc04g014710.3,pmf0484,-
20036,Solyc04g045600.3,pmf0484,-
20042,Solyc04g071560.3,pmf0484,-
20043,Solyc04g071970.3,pmf0484,-
20053,Solyc04g079315.1,pmf0484,-
20056,Solyc04g081160.3,pmf0484,-
20057,Solyc05g009330.3,pmf0484,-
20060,Solyc05g012160.3,pmf0484,-
20061,Solyc05g012580.1,pmf0484,-
20063,Solyc05g013240.3,pmf0484,-
20069,Solyc05g049990.3,pmf0484,-
20070,Solyc05g050920.3,pmf0484,-
20071,Solyc05g051690.3,pmf0484,-
20072,Solyc05g051780.3,pmf0484,-
20073,Solyc05g052800.3,pmf0484,-
20074,Solyc05g052940.3,pmf0484,-
20075,Solyc05g053870.3,pmf0484,-
20076,Solyc05g053930.3,pmf0484,-
20078,Solyc05g056055.1,pmf0484,-
20079,Solyc06g005160.3,pmf0484,-
20080,Solyc06g008120.1,pmf0484,-
20086,Solyc06g054250.3,pmf0484,-
20091,Solyc06g066310.3,pmf0484,-
20092,Solyc06g068080.3,pmf0484,-
20094,Solyc06g072160.3,pmf0484,-
20096,Solyc06g075180.1,pmf0484,-
20101,Solyc06g084400.3,pmf0484,-
20102,Solyc06g084621.1,pmf0484,-
20103,Solyc07g005180.3,pmf0484,-
20104,Solyc07g006580.3,pmf0484,-
20105,Solyc07g006640.3,pmf0484,-
20106,Solyc07g006960.3,pmf0484,-
20108,Solyc07g009460.3,pmf0484,-
20109,Solyc07g017250.3,pmf0484,-
20111,Solyc07g025370.3,pmf0484,-
20117,Solyc07g049165.1,pmf0484,-
20128,Solyc07g065640.3,pmf0484,-
20129,Solyc07g065690.3,pmf0484,-
20130,Solyc07g065700.3,pmf0484,-
20132,Solyc07g066270.3,pmf0484,-
20136,Solyc08g006890.3,pmf0484,-
20138,Solyc08g013770.3,pmf0484,-
20141,Solyc08g041770.3,pmf0484,-
20144,Solyc08g061635.1,pmf0484,-
20145,Solyc08g061850.3,pmf0484,-
20146,Solyc08g062383.1,pmf0484,-
20148,Solyc08g066330.2,pmf0484,-
20151,Solyc08g075470.3,pmf0484,-
20154,Solyc08g076520.3,pmf0484,-
20155,Solyc08g077350.3,pmf0484,-
20158,Solyc08g077770.3,pmf0484,-
20168,Solyc09g018510.3,pmf0484,-
20169,Solyc09g018750.3,pmf0484,-
20171,Solyc09g047930.1,pmf0484,-
20175,Solyc09g055910.3,pmf0484,-
20184,Solyc09g082780.3,pmf0484,-
20185,Solyc09g082940.3,pmf0484,-
20187,Solyc09g090830.3,pmf0484,-
20192,Solyc10g008100.3,pmf0484,-
20193,Solyc10g008460.3,pmf0484,-
20194,Solyc10g009090.3,pmf0484,-
20196,Solyc10g018350.2,pmf0484,-
20197,Solyc10g045350.2,pmf0484,-
20200,Solyc10g051350.2,pmf0484,-
20201,Solyc10g074710.2,pmf0484,-
20204,Solyc10g081110.2,pmf0484,-
20205,Solyc10g081160.2,pmf0484,-
20208,Solyc10g084770.2,pmf0484,-
20209,Solyc10g085320.2,pmf0484,-
20221,Solyc11g013130.2,pmf0484,-
20224,Solyc11g027880.2,pmf0484,-
20226,Solyc11g042440.1,pmf0484,-
20227,Solyc11g044230.2,pmf0484,-
20228,Solyc11g045030.2,pmf0484,-
20229,Solyc11g065080.2,pmf0484,-
20233,Solyc11g068490.1,pmf0484,-
20234,Solyc11g069010.2,pmf0484,-
20236,Solyc11g069810.2,pmf0484,-
20237,Solyc11g070170.2,pmf0484,-
20238,Solyc11g073050.2,pmf0484,-
20239,Solyc12g005050.2,pmf0484,-
20240,Solyc12g005760.2,pmf0484,-
20252,Solyc12g036250.2,pmf0484,-
20255,Solyc12g044380.2,pmf0484,-
20256,Solyc12g049370.2,pmf0484,-
20257,Solyc12g049390.2,pmf0484,-
20258,Solyc12g056220.2,pmf0484,-
20261,Solyc12g094500.2,pmf0484,-
20262,Solyc12g096760.2,pmf0484,-
20263,Solyc12g098370.2,pmf0484,-
20396,Solyc00g072100.3,pme0442,-
20398,Solyc01g005980.3,pme0442,-
20423,Solyc01g104685.1,pme0442,-
20432,Solyc02g022930.3,pme0442,-
20441,Solyc02g077310.3,pme0442,-
20448,Solyc02g086370.3,pme0442,-
20449,Solyc02g087050.2,pme0442,-
20464,Solyc02g094320.3,pme0442,-
20466,Solyc02g094570.3,pme0442,-
20475,Solyc03g044000.1,pme0442,-
20477,Solyc03g058340.3,pme0442,-
20490,Solyc03g114970.3,pme0442,-
20495,Solyc03g119510.3,pme0442,-
20497,Solyc03g123830.3,pme0442,-
20498,Solyc04g005570.3,pme0442,-
20499,Solyc04g007340.3,pme0442,-
20500,Solyc04g009550.3,pme0442,-
20501,Solyc04g014710.3,pme0442,-
20511,Solyc04g071560.3,pme0442,-
20518,Solyc04g079315.1,pme0442,-
20520,Solyc04g081160.3,pme0442,-
20521,Solyc05g009330.3,pme0442,-
20525,Solyc05g012160.3,pme0442,-
20526,Solyc05g012580.1,pme0442,-
20528,Solyc05g013240.3,pme0442,-
20535,Solyc05g051690.3,pme0442,-
20536,Solyc05g051780.3,pme0442,-
20538,Solyc05g052800.3,pme0442,-
20539,Solyc05g053930.3,pme0442,-
20541,Solyc05g056055.1,pme0442,-
20542,Solyc06g005160.3,pme0442,-
20547,Solyc06g054250.3,pme0442,-
20554,Solyc06g066310.3,pme0442,-
20558,Solyc06g072160.3,pme0442,-
20560,Solyc06g075180.1,pme0442,-
20565,Solyc06g084400.3,pme0442,-
20566,Solyc06g084621.1,pme0442,-
20567,Solyc07g005180.3,pme0442,-
20568,Solyc07g006580.3,pme0442,-
20569,Solyc07g006640.3,pme0442,-
20570,Solyc07g006960.3,pme0442,-
20572,Solyc07g009460.3,pme0442,-
20573,Solyc07g017250.3,pme0442,-
20581,Solyc07g049165.1,pme0442,-
20591,Solyc07g065690.3,pme0442,-
20592,Solyc07g065700.3,pme0442,-
20599,Solyc08g013770.3,pme0442,-
20603,Solyc08g041770.3,pme0442,-
20606,Solyc08g061850.3,pme0442,-
20608,Solyc08g062383.1,pme0442,-
20610,Solyc08g066330.2,pme0442,-
20614,Solyc08g077350.3,pme0442,-
20628,Solyc09g018510.3,pme0442,-
20630,Solyc09g047930.1,pme0442,-
20633,Solyc09g055910.3,pme0442,-
20643,Solyc09g082780.3,pme0442,-
20644,Solyc09g082940.3,pme0442,-
20649,Solyc10g008100.3,pme0442,-
20650,Solyc10g008460.3,pme0442,-
20652,Solyc10g045350.2,pme0442,-
20656,Solyc10g051350.2,pme0442,-
20657,Solyc10g074710.2,pme0442,-
20660,Solyc10g081110.2,pme0442,-
20661,Solyc10g081160.2,pme0442,-
20663,Solyc10g084770.2,pme0442,-
20664,Solyc10g085320.2,pme0442,-
20674,Solyc11g013130.2,pme0442,-
20677,Solyc11g027880.2,pme0442,-
20679,Solyc11g042440.1,pme0442,-
20680,Solyc11g044230.2,pme0442,-
20682,Solyc11g045030.2,pme0442,-
20685,Solyc11g065080.2,pme0442,-
20689,Solyc11g068490.1,pme0442,-
20690,Solyc11g069010.2,pme0442,-
20699,Solyc12g014600.2,pme0442,-
20705,Solyc12g036250.2,pme0442,-
20709,Solyc12g044380.2,pme0442,-
20710,Solyc12g049370.2,pme0442,-
20711,Solyc12g049390.2,pme0442,-
20712,Solyc12g056220.2,pme0442,-
20714,Solyc12g094500.2,pme0442,-
20716,Solyc12g096760.2,pme0442,-
20717,Solyc12g098370.2,pme0442,-
20721,Solyc00g011880.3,pme3256,-
20722,Solyc01g005010.3,pme3256,-
20723,Solyc01g005570.3,pme3256,-
20725,Solyc01g006260.3,pme3256,-
20726,Solyc01g006690.3,pme3256,-
20727,Solyc01g008020.3,pme3256,-
20728,Solyc01g008530.3,pme3256,-
20729,Solyc01g008550.4,pme3256,-
20731,Solyc01g010920.2,pme3256,-
20732,Solyc01g011095.1,pme3256,-
20734,Solyc01g056795.1,pme3256,-
20736,Solyc01g065690.3,pme3256,-
20737,Solyc01g065710.3,pme3256,-
20738,Solyc01g066590.3,pme3256,-
20739,Solyc01g066870.3,pme3256,-
20740,Solyc01g080240.3,pme3256,-
20741,Solyc01g080540.3,pme3256,-
20742,Solyc01g087060.3,pme3256,-
20743,Solyc01g087080.3,pme3256,-
20745,Solyc01g087870.3,pme3256,-
20748,Solyc01g095590.3,pme3256,-
